u,v,key,osmid,highway,maxspeed,oneway,ref,reversed,length,lanes,name,width,junction,access,service,bridge,geometry
5772382674,5772382673,0,739521138,secondary,30,False,,True,18.506230996101145,,Camí del Mar,,,,,,"LINESTRING (2.0384232 41.2964151, 2.0386431 41.296395)"
5772382675,5772382676,0,739521138,secondary,30,False,,False,18.63742828730123,,Camí del Mar,,,,,,"LINESTRING (2.0381925 41.2964716, 2.037994 41.2965481)"
5772382675,5772382674,0,739521138,secondary,30,False,,True,20.27113593340261,,Camí del Mar,,,,,,"LINESTRING (2.0381925 41.2964716, 2.0384232 41.2964151)"
5772382676,5772382677,0,739521138,secondary,30,False,,False,17.50174994859645,,Camí del Mar,,,,,,"LINESTRING (2.037994 41.2965481, 2.0378331 41.2966489)"
5772382676,5772382675,0,739521138,secondary,30,False,,True,18.63742828730123,,Camí del Mar,,,,,,"LINESTRING (2.037994 41.2965481, 2.0381925 41.2964716)"
5772382677,5772382678,0,739521138,secondary,30,False,,False,15.523545140709112,,Camí del Mar,,,,,,"LINESTRING (2.0378331 41.2966489, 2.0377044 41.2967496)"
5772382677,5772382676,0,739521138,secondary,30,False,,True,17.50174994859645,,Camí del Mar,,,,,,"LINESTRING (2.0378331 41.2966489, 2.037994 41.2965481)"
5772382678,5772382679,0,739521138,secondary,30,False,,False,33.72599337273071,,Camí del Mar,,,,,,"LINESTRING (2.0377044 41.2967496, 2.0374495 41.2969848)"
5772382678,5772382677,0,739521138,secondary,30,False,,True,15.523545140709112,,Camí del Mar,,,,,,"LINESTRING (2.0377044 41.2967496, 2.0378331 41.2966489)"
5772382679,9579245028,0,739521138,secondary,30,False,,False,8.99522771204104,,Camí del Mar,,,,,,"LINESTRING (2.0374495 41.2969848, 2.0373727 41.2970415)"
5772382679,5772382678,0,739521138,secondary,30,False,,True,33.72599337273071,,Camí del Mar,,,,,,"LINESTRING (2.0374495 41.2969848, 2.0377044 41.2967496)"
5772382680,9579245028,0,739521138,secondary,30,False,,True,9.953777771040505,,Camí del Mar,,,,,,"LINESTRING (2.0372805 41.2970982, 2.0373727 41.2970415)"
5794380680,1403500778,0,126641591,service,30,False,,False,18.682436239346064,,,,,,parking_aisle,,"LINESTRING (2.0457272 41.2737426, 2.0455366 41.2736548)"
5794380680,1403500783,0,126641591,service,30,False,,True,31.353238012149035,,,,,,parking_aisle,,"LINESTRING (2.0457272 41.2737426, 2.046068 41.2738605)"
5794380682,1403500778,0,126641591,service,30,False,,True,12.239474848206697,,,,,,parking_aisle,,"LINESTRING (2.0454264 41.2735823, 2.0455366 41.2736548)"
5916226429,2987193082,0,539667095,tertiary,30,True,C-245,False,5.071030117006567,2,,,circular,,,,"LINESTRING (2.0293717 41.3231173, 2.0293133 41.3231048)"
5971977777,5971977778,0,98021462,residential,20,True,,False,29.797406096052597,1,Carrer de l'Antiga Riera,,,yes,,,"LINESTRING (2.0206052 41.3164347, 2.0207197 41.3161809)"
5971977778,1324749181,0,98021462,residential,20,True,,False,24.89405126450495,1,Carrer de l'Antiga Riera,,,yes,,,"LINESTRING (2.0207197 41.3161809, 2.0208123 41.3159681)"
5971979989,11394244984,0,97106119,residential,30,True,,False,3.4358421771236727,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0139739 41.3256157, 2.0139387 41.3255997)"
5971979996,11394245015,0,102841119,tertiary,30,False,,False,3.496953754128025,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0164744 41.3227233, 2.016439 41.3227065)"
5971979996,1512110786,0,102841119,tertiary,30,False,,True,8.619889981486686,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0164744 41.3227233, 2.0165592 41.3227675)"
5971980002,11394245020,0,97675296,residential,30,True,,False,7.304246573087901,,Carrer d'Eslida,,,,,,"LINESTRING (2.0177577 41.3215167, 2.017695 41.3214709)"
6009250162,1130908709,0,102850654,residential,30,True,,False,40.43181807342464,,Carrer Carles Altés,,,,,,"LINESTRING (2.0115618 41.3207958, 2.0118726 41.3210746)"
6640642461,1130841545,0,539700920,tertiary,30,True,BV-2003,False,13.886909305192958,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0218851 41.3176695, 2.0219307 41.3175494)"
6640642462,1130841549,0,97675053,tertiary,30,True,,False,21.442042049886712,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0220066 41.3176961, 2.0219489 41.317884)"
6640642467,10922264961,0,97733818,residential,30,True,,False,1.864826375839537,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0210602 41.3188532, 2.0210437 41.3188419)"
6640642475,1124981438,0,97106116,residential,30,True,,False,11.829506568963927,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0140278 41.3255411, 2.0141556 41.325587)"
7179581594,9550586931,0,769116332,track,30,False,,False,85.46807726861206,,,,,,,,"LINESTRING (2.0287396 41.306396, 2.0292998 41.3057528)"
7179581595,7179581596,0,769116332,track,30,False,,False,10.201706591554869,,,,,,,,"LINESTRING (2.0293537 41.3056909, 2.0293174 41.3056033)"
7179581595,9550586931,0,769116332,track,30,False,,True,8.224691082553766,,,,,,,,"LINESTRING (2.0293537 41.3056909, 2.0292998 41.3057528)"
7179581596,7179581595,0,769116332,track,30,False,,True,10.201706591554869,,,,,,,,"LINESTRING (2.0293174 41.3056033, 2.0293537 41.3056909)"
7378995707,1130841543,0,1029856084,tertiary,30,True,BV-2003,False,2.786968478045721,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0214205 41.3183193, 2.0214397 41.3182988)"
7524458029,2088165801,0,154766498,living_street,10,True,,False,6.37173842865287,,Avinguda d'Olof Palme,5,,,,,"LINESTRING (2.0252668 41.3128382, 2.0252206 41.3128838)"
7788152921,475575577,0,39672119,residential,30,False,,True,26.99749378989843,,Carrer de l'Estel Polar,,,,,,"LINESTRING (2.0557437 41.2967355, 2.0554488 41.2966362)"
7839120968,7839120969,0,840067440,residential,30,True,,False,147.42181730571428,1,Carrer de Pere III,,,,,,"LINESTRING (2.0269046 41.3152529, 2.0279379 41.3163278)"
8041961616,10210154922,0,20026701,tertiary,30,False,C-245,False,86.47532518990283,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0135931 41.3086143, 2.0142158 41.3092356)"
8041961616,8042346773,0,20026701,tertiary,30,False,C-245,True,4.218892001170108,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0135931 41.3086143, 2.0135627 41.308584)"
8042346772,8047886036,0,232120214,tertiary,30,False,C-245,False,8.17408356496989,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0162895 41.3113115, 2.0163477 41.3113706)"
8042346772,11073040762,0,232120214,tertiary,30,False,C-245,True,14.040281999480754,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0162895 41.3113115, 2.0161835 41.3112135)"
8042346773,8041961616,0,20026701,tertiary,30,False,C-245,False,4.218892001170108,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0135627 41.308584, 2.0135931 41.3086143)"
8042346773,10210154919,0,20026701,tertiary,30,False,C-245,True,33.19383696258253,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0135627 41.308584, 2.0133178 41.3083489)"
8044470337,9490976701,0,204331653,tertiary,30,False,BV-2003,False,9.530435167266294,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0132286 41.324842, 2.0131593 41.3249101)"
8044470337,8044591421,0,204331653,tertiary,30,False,BV-2003,True,29.143009365620493,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0132286 41.324842, 2.0134482 41.3246383)"
8044470338,8044591420,0,204331653,tertiary,30,False,BV-2003,False,3.923998172957388,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0156467 41.3225298, 2.0156181 41.3225578)"
8044470338,9493735517,0,204331653,tertiary,30,False,BV-2003,True,5.3600649302624515,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0156467 41.3225298, 2.0156855 41.3224914)"
8044470339,9490955847,0,567558166,tertiary,30,True,,False,11.941669017278004,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0174308 41.3228646, 2.0173351 41.3229444)"
8044470340,1130841556,0,97675055,tertiary,30,True,,False,12.351696707534337,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0205067 41.3199529, 2.020475 41.3200614)"
8044470341,1130841550,0,97675053,tertiary,30,True,,False,54.971577429865285,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0219133 41.3179764, 2.0217008 41.3184443)"
8044470342,11073040758,0,1192906928,tertiary,30,False,C-245,False,25.02544189828525,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0239074 41.31852, 2.0241129 41.3186838)"
8044470342,1129273462,0,1192906928,tertiary,30,False,C-245,True,16.479994486442127,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0239074 41.31852, 2.0237684 41.3184148)"
8044470343,8044591413,0,295047602,tertiary,30,False,C-245,False,18.587520558542145,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0262855 41.3203024, 2.026441 41.320422)"
8044470343,211323333,0,295047602,tertiary,30,False,C-245,True,1.3042304550150967,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0262855 41.3203024, 2.0262746 41.320294)"
8044470344,8044591412,0,295047828,service,30,False,C-245,False,16.53965260329603,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0286167 41.3220705, 2.0287601 41.3221731)"
8044470344,9490925661,0,295047828,service,30,False,C-245,True,13.25327133063327,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0286167 41.3220705, 2.0285028 41.3219875)"
8044591412,10207722378,0,295047828,service,30,False,C-245,False,10.522626412401188,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0287601 41.3221731, 2.0288513 41.3222384)"
8044591412,8044470344,0,295047828,service,30,False,C-245,True,16.53965260329603,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0287601 41.3221731, 2.0286167 41.3220705)"
8044591413,2987196294,0,295047602,tertiary,30,False,C-245,False,66.02706683708635,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.026441 41.320422, 2.0269933 41.3208469)"
8044591413,8044470343,0,295047602,tertiary,30,False,C-245,True,18.587520558542145,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.026441 41.320422, 2.0262855 41.3203024)"
8044591414,10209849488,0,20026878,tertiary,30,False,C-245,False,10.532312281205465,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0244729 41.3189357, 2.0245631 41.3190019)"
8044591414,11073040759,0,20026878,tertiary,30,False,C-245,True,31.33954375425531,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0244729 41.3189357, 2.0241988 41.3187432)"
8044591415,10209998500,0,539700918,tertiary,30,False,C-245,False,28.154767246115807,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0213417 41.3162763, 2.0215392 41.3164815)"
8044591415,10209998495,0,539700918,tertiary,30,False,C-245,True,45.91930483864606,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0213417 41.3162763, 2.0210149 41.3159442)"
8044591416,1200554661,0,98021462,residential,20,True,,False,44.59653093665171,1,Carrer de l'Antiga Riera,,,yes,,,"LINESTRING (2.0204273 41.316841, 2.0205961 41.3164605)"
8044591417,9493823350,0,1029856084,tertiary,30,True,BV-2003,False,36.20013935134045,2,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.021576 41.3181198, 2.0217912 41.3178372)"
8044591418,9493760774,0,97675052,tertiary,30,True,BV-2003,False,4.307107192113137,1,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0199025 41.3195113, 2.0199436 41.3194879)"
8044591419,9493760783,0,567578092,tertiary,30,True,BV-2003,False,35.91202052748895,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0173803 41.3208713, 2.0176888 41.3206463)"
8044591420,2144726434,0,204331653,tertiary,30,False,BV-2003,False,18.056064894925935,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0156181 41.3225578, 2.0154873 41.3226871)"
8044591420,8044470338,0,204331653,tertiary,30,False,BV-2003,True,3.923998172957388,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0156181 41.3225578, 2.0156467 41.3225298)"
8044591421,8044470337,0,204331653,tertiary,30,False,BV-2003,False,29.143009365620493,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0134482 41.3246383, 2.0132286 41.324842)"
8044591421,10093096211,0,204331653,tertiary,30,False,BV-2003,True,16.20250481960434,2,Carretera de Sant Climent,,,,,,"LINESTRING (2.0134482 41.3246383, 2.0135707 41.3245253)"
8047624245,9493823342,0,539700918,tertiary,30,False,C-245,False,21.184787149785983,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0217355 41.3166735, 2.0218954 41.3168214)"
8047624245,607644344,0,539700918,tertiary,30,False,C-245,True,11.961641862322688,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0217355 41.3166735, 2.0216452 41.31659)"
8047886035,1187722456,0,1115991584,tertiary,30,False,C-245,False,11.43902187185469,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.019273 41.3142429, 2.0193541 41.3143258)"
8047886035,211317743,0,1115991584,tertiary,30,False,C-245,True,17.68496583146166,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.019273 41.3142429, 2.0191475 41.3141148)"
8047886036,211317741,0,232120214,tertiary,30,False,C-245,False,40.89574755418813,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0163477 41.3113706, 2.016644 41.3116634)"
8047886036,8042346772,0,232120214,tertiary,30,False,C-245,True,8.17408356496989,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0163477 41.3113706, 2.0162895 41.3113115)"
8047886037,211317743,0,1115991584,tertiary,30,False,C-245,False,13.884633863872148,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0190492 41.3140141, 2.0191475 41.3141148)"
8047886037,10210126423,0,1115991584,tertiary,30,False,C-245,True,14.349417420140577,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0190492 41.3140141, 2.0189473 41.3139102)"
8119286345,10207412148,0,1116009382,residential,30,False,,True,97.32340808983564,2,,,,,,,"LINESTRING (2.0235593 41.3219144, 2.0228372 41.3226014)"
8119286345,10207412150,0,1334525288,living_street,20,True,,False,85.31115350198037,1,,,,,,,"LINESTRING (2.0235593 41.3219144, 2.0242631 41.3213583)"
8168120170,9490976715,0,97106099,residential,30,True,,False,12.201613197188475,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0162733 41.3251202, 2.0162381 41.3252267)"
8346945905,1200024401,0,103967429,residential,30,True,,False,12.821105876304445,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0252303 41.3130874, 2.0251128 41.3130132)"
8346945915,245491904,0,1113306549,residential,30,False,,False,12.186354196950328,,Passeig de la Marina,,,,,,"LINESTRING (2.0241096 41.3155306, 2.0240239 41.3156193)"
8346945915,9493823331,0,1232986978,residential,30,False,,True,5.840847061865203,,Passeig de la Marina,,,,,,"LINESTRING (2.0241096 41.3155306, 2.0241507 41.3154881)"
8346947719,2187127500,0,97675296,residential,30,True,,False,1.8451808811024055,,Carrer d'Eslida,,,,,,"LINESTRING (2.0176305 41.3214239, 2.0176147 41.3214123)"
8346947723,10209998490,0,1115991586,tertiary,30,False,C-245,False,4.311223356039963,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0207117 41.3156423, 2.0207434 41.3156729)"
8346947723,11397154243,0,1115991586,tertiary,30,False,C-245,True,5.41382708366789,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0207117 41.3156423, 2.0206685 41.315606)"
8346947728,2187127502,0,102841119,tertiary,30,False,,False,1.659220968309353,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0163058 41.3226434, 2.0162892 41.3226352)"
8346947728,11394245015,0,102841119,tertiary,30,False,,True,13.151293991840332,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0163058 41.3226434, 2.016439 41.3227065)"
8346947734,9493831777,0,34898121,residential,30,True,,False,102.94152593982464,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.025337 41.3129541, 2.0262967 41.313535)"
8346947737,10209981319,0,1192906929,tertiary,30,False,C-245,False,3.8846738647172003,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0223489 41.3172558, 2.0223711 41.3172865)"
8346947737,211319000,0,1192906929,tertiary,30,False,C-245,True,17.9995636300975,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0223489 41.3172558, 2.0222212 41.3171254)"
8533063406,3234203089,0,39522252,unclassified,30,False,,False,12.10895814776529,,Carretera de la Vidala,,,,,,"LINESTRING (2.0552215 41.2876122, 2.0553636 41.2875908)"
8533063406,2218649879,0,39522252,unclassified,30,False,,True,3.767428040477857,,Carretera de la Vidala,,,,,,"LINESTRING (2.0552215 41.2876122, 2.0551773 41.2876189)"
8560193427,9493831769,0,103967429,residential,30,True,,False,15.790287352237627,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0245554 41.3126853, 2.0244066 41.3125977)"
8664908619,1910641786,0,26374097,residential,30,True,,False,4.839115847454775,1,Avinguda de la Riera de Sant Llorenç,,,,,,"LINESTRING (2.0009134 41.3115864, 2.0008564 41.3115942)"
8664908625,1105149745,0,95277282,residential,30,True,,False,66.7994827226622,,Carrer Àngel Arañó,,,,,,"LINESTRING (2.0120107 41.3174275, 2.0114334 41.3170117)"
8664908626,1134266129,0,95277282,residential,30,True,,False,21.802914124924627,,Carrer Àngel Arañó,,,,,,"LINESTRING (2.0140488 41.3188666, 2.0138566 41.3187339)"
8664908627,1130882708,0,95277282,residential,30,True,,False,27.449260873408893,,Carrer Àngel Arañó,,,,,,"LINESTRING (2.0164259 41.3205679, 2.0161961 41.3203914)"
8664908628,1134264315,0,97675296,residential,30,True,,False,60.1793289901694,,Carrer d'Eslida,,,,,,"LINESTRING (2.0183445 41.3219392, 2.0178276 41.3215621)"
8664908629,8665032513,0,540714693,residential,30,False,,False,8.387646495795192,2,Passeig de la Marina,,,,,,"LINESTRING (2.0226174 41.3166436, 2.0225462 41.3166968)"
8664908629,9493823338,0,540714693,residential,30,False,,True,13.18943502554281,2,Passeig de la Marina,,,,,,"LINESTRING (2.0226174 41.3166436, 2.022731 41.3165612)"
8664908630,1843795431,0,1232986978,residential,30,False,,False,16.68420808165109,,Passeig de la Marina,,,,,,"LINESTRING (2.0246965 41.3149234, 2.0245791 41.3150448)"
8664908630,9493831782,0,1232986978,residential,30,False,,True,32.890776302545774,,Passeig de la Marina,,,,,,"LINESTRING (2.0246965 41.3149234, 2.0249278 41.314684)"
8665032513,9493823340,0,540714693,residential,30,False,,False,22.856171304414783,2,Passeig de la Marina,,,,,,"LINESTRING (2.0225462 41.3166968, 2.0223482 41.3168387)"
8665032513,8664908629,0,540714693,residential,30,False,,True,8.387646495795192,2,Passeig de la Marina,,,,,,"LINESTRING (2.0225462 41.3166968, 2.0226174 41.3166436)"
8665032514,1472990982,0,95277283,residential,30,True,,False,24.878816381897654,,Carrer de la Mare de Déu de Sales,,,,,,"LINESTRING (2.0171741 41.3199836, 2.0173932 41.3201352)"
8665032515,5401629306,0,95277283,residential,30,True,,False,21.832582353935305,,Carrer de la Mare de Déu de Sales,,,,,,"LINESTRING (2.0150076 41.3184549, 2.015195 41.3185918)"
8665045221,8665045224,0,95277283,residential,30,True,,False,4.726446131250906,,Carrer de la Mare de Déu de Sales,,,,,,"LINESTRING (2.0128023 41.316892, 2.0128433 41.3169213)"
8665045224,5346948498,0,95277283,residential,30,True,,False,49.883414348055794,,Carrer de la Mare de Déu de Sales,,,,,,"LINESTRING (2.0128433 41.3169213, 2.0132721 41.3172336)"
8711080832,1187706670,0,102848199,residential,30,False,,False,34.48352094773673,,Avinguda del Molí,,,,,,"LINESTRING (2.013571 41.3218006, 2.0131603 41.3217684)"
8711080832,12181488524,0,102848199,residential,30,False,,True,51.082492011866954,,Avinguda del Molí,,,,,,"LINESTRING (2.013571 41.3218006, 2.0141788 41.3218524)"
8864788699,8864788700,0,212298816,unclassified,30,True,,False,8.755834016936713,,,,,,,,"LINESTRING (2.0489401 41.2752495, 2.0489086 41.2751744)"
8864788700,473593999,0,212298816,unclassified,30,True,,False,6.879378105714562,,,,,,,,"LINESTRING (2.0489086 41.2751744, 2.048883 41.2751156)"
8864788701,473594000,0,212298816,unclassified,30,True,,False,5.341823864398404,,,,,,,,"LINESTRING (2.048867 41.2750549, 2.0488566 41.2750075)"
9380432552,11073040760,0,224964015,tertiary,30,False,C-245,False,9.399873698856632,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0170302 41.3120625, 2.017099 41.3121294)"
9380432552,11073040761,0,224964015,tertiary,30,False,C-245,True,9.671561228944325,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0170302 41.3120625, 2.0169635 41.3119914)"
9483942185,9485752939,0,154766498,living_street,10,True,,False,4.694680581742135,,Avinguda d'Olof Palme,5,,,,,"LINESTRING (2.0279069 41.3101919, 2.0278745 41.3102264)"
9484462602,9484462603,0,34898121,residential,30,True,,False,5.783908760615449,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0239009 41.3121626, 2.0239569 41.3121932)"
9484462603,9493831767,0,34898121,residential,30,True,,False,42.79149913198327,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0239569 41.3121932, 2.0243712 41.3124196)"
9485752939,2143335934,0,154766498,living_street,10,True,,False,52.98181125781569,,Avinguda d'Olof Palme,5,,,,,"LINESTRING (2.0278745 41.3102264, 2.0274995 41.3106107)"
9490925625,1130841560,0,97675055,tertiary,30,True,,False,6.609225983850784,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0195798 41.3216042, 2.0195368 41.3216541)"
9490925627,10093113858,0,97675055,tertiary,30,True,,False,17.335559585687363,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0194335 41.3217617, 2.0193098 41.3218869)"
9490925628,1130841555,0,97675053,tertiary,30,True,,False,2.266729738303162,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0206167 41.3196975, 2.0206053 41.319716)"
9490925631,6640642467,0,97733818,residential,30,True,,False,2.134799305524687,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0210751 41.3188688, 2.0210602 41.3188532)"
9490925632,10093113849,0,97675053,tertiary,30,True,,False,14.076020078524333,,Avinguda de Francesc Macià,,,,,,"LINESTRING (2.0211411 41.3190433, 2.0210317 41.3191396)"
9490925633,1130841552,0,97733818,residential,30,True,,False,13.023804760871629,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0213241 41.3190647, 2.0212142 41.3189816)"
9490925634,9490925633,0,97733818,residential,30,True,,False,3.9065407981164473,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0213571 41.3190896, 2.0213241 41.3190647)"
9490925635,9490925634,0,97733818,residential,30,True,,False,43.84341891517802,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.021727 41.3193694, 2.0213571 41.3190896)"
9490925636,2187122053,0,97733818,residential,30,True,,False,8.743214504139981,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0218387 41.3194503, 2.0217626 41.3193963)"
9490925638,2143335923,0,97733818,residential,30,True,,False,39.556960529864156,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0228129 41.3201905, 2.0224791 41.3199381)"
9490925639,5345154771,0,97733818,residential,30,True,,False,14.953327168523812,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.022998 41.3203304, 2.0228718 41.320235)"
9490925640,9490925639,0,97733818,residential,30,True,,False,62.84440162017142,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0235283 41.3207314, 2.022998 41.3203304)"
9490925642,2143335971,0,97733818,residential,30,True,,False,9.420049451940448,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0236332 41.3208107, 2.0235537 41.3207506)"
9490925644,12346156731,0,1334525286,living_street,20,True,,False,19.294397240134145,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0241706 41.3212032, 2.024005 41.3210822)"
9490925646,1129273458,0,97535996,residential,30,True,,False,67.54852678607598,1,Carrer de Josep Vicenç Foix,,,,,,"LINESTRING (2.0249007 41.320793, 2.024381 41.3212585)"
9490925650,10093451978,0,95720648,residential,30,True,,False,6.934993169860437,,Carrer de Josep Vicenç Foix,,,,,,"LINESTRING (2.0250619 41.3206411, 2.0250092 41.3206893)"
9490925652,2143335976,0,95720648,residential,30,True,,False,19.054446508373214,,Carrer de Josep Vicenç Foix,,,,,,"LINESTRING (2.0255408 41.3202149, 2.0253966 41.3203477)"
9490925655,11333547182,0,20027007,tertiary,30,False,C-245,False,3.7601037396164645,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0260806 41.3201551, 2.0260528 41.3201285)"
9490925655,9490925656,0,20027007,tertiary,30,False,C-245,True,4.748073366634738,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0260806 41.3201551, 2.0261197 41.3201861)"
9490925656,9490925655,0,20027007,tertiary,30,False,C-245,False,4.748073366634738,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0261197 41.3201861, 2.0260806 41.3201551)"
9490925656,211323333,0,20027007,tertiary,30,False,C-245,True,17.643324533488794,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0261197 41.3201861, 2.0262746 41.320294)"
9490925657,9490925658,0,1086991032,tertiary,30,False,C-245,False,8.792804959610624,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0270467 41.3208938, 2.0271194 41.320951)"
9490925657,9959453009,0,1086991032,tertiary,30,False,C-245,True,3.470941213746432,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0270467 41.3208938, 2.0270186 41.3208708)"
9490925658,1128828470,0,1086991032,tertiary,30,False,C-245,False,21.290869231243335,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0271194 41.320951, 2.0272971 41.3210883)"
9490925658,9490925657,0,1086991032,tertiary,30,False,C-245,True,8.792804959610624,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0271194 41.320951, 2.0270467 41.3208938)"
9490925659,9490925660,0,1116005597,tertiary,30,False,C-245,False,2.6092057488767626,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0275456 41.3212728, 2.0275687 41.3212886)"
9490925659,10209916914,0,1116005597,tertiary,30,False,C-245,True,6.847275356678182,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0275456 41.3212728, 2.0274873 41.3212295)"
9490925660,1191312169,0,1116005597,tertiary,30,False,C-245,False,7.194065211642017,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0275687 41.3212886, 2.0276269 41.3213363)"
9490925660,9490925659,0,1116005597,tertiary,30,False,C-245,True,2.6092057488767626,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0275687 41.3212886, 2.0275456 41.3212728)"
9490925661,8044470344,0,295047828,service,30,False,C-245,False,13.25327133063327,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0285028 41.3219875, 2.0286167 41.3220705)"
9490925661,9490925662,0,295047828,service,30,False,C-245,True,6.1935002996846,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0285028 41.3219875, 2.0284476 41.3219503)"
9490925662,9490925661,0,295047828,service,30,False,C-245,False,6.1935002996846,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0284476 41.3219503, 2.0285028 41.3219875)"
9490925662,10209918523,0,295047828,service,30,False,C-245,True,5.893135372147977,2,Carretera de Barcelona,8,,no,,,"LINESTRING (2.0284476 41.3219503, 2.0283976 41.3219129)"
9490955823,1124981410,0,97106099,residential,30,True,,False,12.900369395831678,,Carrer de Marià Sanjuan,,,,,,"LINESTRING (2.0164977 41.32453, 2.0164486 41.32464)"
