u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,junction,ref,geometry,lanes,width,access,bridge,tunnel
4569344752,4569344753,0,461442024,residential,,Carrer de Montserrat Roig,True,False,16.050284695608674,,,"LINESTRING (2.0058673 41.3117914, 2.0057942 41.3117805, 2.0057411 41.3117776, 2.0056767 41.311778)",,,,,
4569344753,4620449097,0,461442024,residential,,Carrer de Montserrat Roig,True,False,6.29745213614306,,,"LINESTRING (2.0056767 41.311778, 2.0056014 41.3117809)",,,,,
4569344753,1180750434,0,463465723,residential,,Carrer dels Pensaments,True,False,15.007402298312387,,,"LINESTRING (2.0056767 41.311778, 2.0056174 41.3118043, 2.0055773 41.3118265, 2.0055304 41.3118558)",,,,,
4569344756,4569344752,0,461442025,residential,,Carrer de Montserrat Roig,True,False,21.142320947999014,,,"LINESTRING (2.0056499 41.311694, 2.0058673 41.3117914)",,,,,
4569344756,4620449097,0,22887504,residential,,,True,False,10.995508691669981,roundabout,,"LINESTRING (2.0056499 41.311694, 2.005648 41.3117301, 2.0056348 41.3117545, 2.0056014 41.3117809)",,,,,
4570126146,246811464,0,539672005,residential,40,,True,False,0.8248223129886755,roundabout,,"LINESTRING (2.0055704 41.3083738, 2.005562 41.3083777)",,,,,
4584610470,4584610471,0,26331384,residential,40,,True,False,9.442832201991207,roundabout,,"LINESTRING (2.0038131 41.310467, 2.0038078 41.3104823, 2.003791 41.3105015, 2.0037669 41.3105158, 2.003738 41.3105236)",,,,,
4584610470,4569344748,0,236387360,residential,30,Avinguda de Rosa Luxemburg,True,False,174.80656054612876,,,"LINESTRING (2.0038131 41.310467, 2.0038409 41.3104875, 2.0053412 41.3115412)",,,,,
4584610471,4569318327,0,26331384,residential,40,,True,False,2.564554019778477,roundabout,,"LINESTRING (2.003738 41.3105236, 2.0037073 41.310524)",,,,,
4587244525,246181791,0,559486117,residential,,Avinguda de Can Palmer,True,False,66.53769951133059,,,"LINESTRING (2.0054377 41.3115303, 2.0060902 41.311187)",,,,,
4587244527,1180750434,0,102287915,residential,,Carrer dels Pensaments,True,False,8.319300650304886,,,"LINESTRING (2.0055763 41.3117894, 2.0055304 41.3118558)",,,,,
4587244527,4087775578,0,22887504,residential,,,True,False,21.49348742250348,roundabout,,"LINESTRING (2.0055763 41.3117894, 2.0054395 41.3117615, 2.0053885 41.3117537, 2.005325 41.3117554)",,,,,
4620449097,4587244527,0,22887504,residential,,,True,False,2.299609356812189,roundabout,,"LINESTRING (2.0056014 41.3117809, 2.0055763 41.3117894)",,,,,
4620449099,4569344749,0,567558158,residential,,,True,False,2.1175864888004163,roundabout,,"LINESTRING (2.0053699 41.3115659, 2.0053944 41.3115708)",,,,,
4793822954,4358780524,0,"[164743978, 909783275]",tertiary,50,Carretera de Sant Climent,False,True,515.992617008671,,BV-2003,"LINESTRING (2.0075694 41.3303459, 2.0082545 41.3298722, 2.0086829 41.3295574, 2.0087528 41.329498, 2.0087999 41.3294561, 2.0088723 41.3293825, 2.0089141 41.3293356, 2.0089464 41.3292969, 2.0089777 41.3292571, 2.0090304 41.329184, 2.0090597 41.3291391, 2.0091189 41.3290389, 2.0091964 41.3288912, 2.0092735 41.3287442, 2.0093177 41.3286707, 2.0093661 41.3285978, 2.0094332 41.32851, 2.0094939 41.3284408, 2.0095649 41.3283676, 2.0111167 41.3268696, 2.0111349 41.3268516, 2.0112991 41.3266937)",,,,,
5345118960,1512110783,0,102851142,residential,,Carrer Miguel Hernández,True,False,47.33570442267385,,,"LINESTRING (2.0147329 41.3226952, 2.0142852 41.3224341)",,,,,
5345118960,5345118961,0,560302169,residential,,Passatge del Molí,False,False,80.529532799436,,,"LINESTRING (2.0147329 41.3226952, 2.0150054 41.3224293, 2.0153204 41.3221209)",,,,,
5345118961,1105149764,0,102848199,residential,30,Avinguda del Molí,False,False,52.12631172097662,,,"LINESTRING (2.0153204 41.3221209, 2.0148485 41.3219824, 2.0147398 41.3219488)",,,,,
5345118961,9493716910,0,102848199,residential,30,Avinguda del Molí,False,True,41.440011956749956,,,"LINESTRING (2.0153204 41.3221209, 2.0156816 41.322335, 2.0157125 41.322349)",,,,,
5345118961,5345118960,0,560302169,residential,,Passatge del Molí,False,True,80.529532799436,,,"LINESTRING (2.0153204 41.3221209, 2.0150054 41.3224293, 2.0147329 41.3226952)",,,,,
5345154771,1130841552,0,97733818,residential,30,Carrer de Pompeu Fabra,True,False,196.47999259176,,,"LINESTRING (2.0228718 41.320235, 2.0228129 41.3201905, 2.0224791 41.3199381, 2.0221341 41.3196598, 2.0218387 41.3194503, 2.0217626 41.3193963, 2.021727 41.3193694, 2.0213571 41.3190896, 2.0213241 41.3190647, 2.0212142 41.3189816)",1,,,,
5345154771,2143335949,0,97733820,residential,,Avinguda de la Torre-roja,True,False,30.330344340752262,,,"LINESTRING (2.0228718 41.320235, 2.0229243 41.3201972, 2.0231338 41.3200461)",,,,,
5346948498,5401629305,0,95277283,residential,30,Carrer de la Mare de Déu de Sales,True,False,61.09811538410774,,,"LINESTRING (2.0132721 41.3172336, 2.0138104 41.3176057)",,,,,
5346948498,5401629309,0,665467170,residential,,Carrer Dos del Maig,True,False,43.683085732770635,,,"LINESTRING (2.0132721 41.3172336, 2.0129114 41.3175181)",,,,,
5346954184,9493716910,0,102848199,residential,30,Avinguda del Molí,False,False,7.699251072989197,,,"LINESTRING (2.0157922 41.3223838, 2.015744 41.3223632, 2.0157125 41.322349)",,,,,
5346954184,1472993474,0,204331653,tertiary,30,Carretera de Sant Climent,False,False,82.30571892256728,,BV-2003,"LINESTRING (2.0157922 41.3223838, 2.0157103 41.3224695, 2.0156855 41.3224914, 2.0156467 41.3225298, 2.0156181 41.3225578, 2.0154873 41.3226871, 2.0153736 41.3227959, 2.0152644 41.3228939, 2.0151888 41.3229688)",2,,,,
5346954184,607644089,0,204331656,tertiary,30,Carretera de Sant Climent,True,False,48.285047456877706,,BV-2003,"LINESTRING (2.0157922 41.3223838, 2.0158396 41.322332, 2.0158641 41.3223064, 2.0158941 41.3222786, 2.0159997 41.3221794, 2.0161382 41.3220361)",2,,,,
5346954184,8346947728,0,"[208418465, 208418469, 102841119]",tertiary,30,Avinguda dels Jocs Olímpics,False,True,51.70042465100114,,,"LINESTRING (2.0157922 41.3223838, 2.0159127 41.3224435, 2.0159293 41.3224515, 2.0159562 41.3224651, 2.0162892 41.3226352, 2.0163058 41.3226434)",,,,yes,
5401629305,1512110681,0,102694206,residential,,Carrer de l'11 de setembre,True,False,70.71148276893668,,,"LINESTRING (2.0138104 41.3176057, 2.014242 41.3170586)",,,,,
5401629305,5401629306,0,95277283,residential,30,Carrer de la Mare de Déu de Sales,True,False,159.35709463523304,,,"LINESTRING (2.0138104 41.3176057, 2.014556 41.3181354, 2.0150076 41.3184549, 2.015195 41.3185918)",,,,,
5401629306,1130908720,0,95277283,residential,30,Carrer de la Mare de Déu de Sales,True,False,53.06977623295067,,,"LINESTRING (2.015195 41.3185918, 2.0156575 41.3189191)",,,,,
5401629306,1134264309,0,97681572,residential,,Carrer Pere Masallach,True,False,94.34378154039833,,,"LINESTRING (2.015195 41.3185918, 2.0157752 41.3178638)",,,,,
5401629307,5401629308,0,560127413,residential,,Carrer de Federico García Lorca,False,True,77.96529349327635,,,"LINESTRING (2.0142108 41.318431, 2.0135241 41.317956)",,,,,
5401629308,5401629307,0,560127413,residential,,Carrer de Federico García Lorca,False,False,77.96529349327635,,,"LINESTRING (2.0135241 41.317956, 2.0142108 41.318431)",,,,,
5401629308,5401629309,0,560127413,residential,,Carrer de Federico García Lorca,False,True,70.63442406335594,,,"LINESTRING (2.0135241 41.317956, 2.0129114 41.3175181)",,,,,
5401629308,5401629305,0,102694206,residential,,Carrer de l'11 de setembre,True,False,45.729560448162445,,,"LINESTRING (2.0135241 41.317956, 2.0137813 41.3176497, 2.0138104 41.3176057)",,,,,
5401629309,5401629308,0,560127413,residential,,Carrer de Federico García Lorca,False,False,70.63442406335594,,,"LINESTRING (2.0129114 41.3175181, 2.0135241 41.317956)",,,,,
5401629309,1108381682,0,665467170,residential,,Carrer Dos del Maig,True,False,44.01576154974399,,,"LINESTRING (2.0129114 41.3175181, 2.0125511 41.317807)",,,,,
5401629314,5346948498,0,665467170,residential,,Carrer Dos del Maig,True,False,60.09853683567504,,,"LINESTRING (2.0136642 41.3167804, 2.0132721 41.3172336)",,,,,
5401629314,1512110681,0,665467171,residential,,Carrer de Girona,True,False,57.31923518771668,,,"LINESTRING (2.0136642 41.3167804, 2.014242 41.3170586)",1,,,,
5401629314,8665045217,0,97681573,residential,,Carrer de Girona,False,True,53.745827964379274,,,"LINESTRING (2.0136642 41.3167804, 2.013309 41.3166059, 2.0131236 41.3165182)",,,,,
5401631423,5346948499,0,95277284,residential,,Avinguda Josep Tarradellas,False,True,105.19882741323495,,,"LINESTRING (2.0121349 41.3164014, 2.0129692 41.3156926)",,,,,
5401631423,1105149745,0,567578094,residential,,Avinguda Josep Tarradellas,False,False,89.65283979172685,,,"LINESTRING (2.0121349 41.3164014, 2.0114334 41.3170117)",,,,,
5401631423,5346948498,0,95277283,residential,30,Carrer de la Mare de Déu de Sales,True,False,132.60159163955922,,,"LINESTRING (2.0121349 41.3164014, 2.0128023 41.316892, 2.0128433 41.3169213, 2.0132721 41.3172336)",,,,,
5531281618,4569265245,0,304278509,residential,50,Carrer de Marie Curie,True,False,9.512450617474306,,,"LINESTRING (2.0205762 41.2998623, 2.0205931 41.2999469)",2,,,,
5772379239,5772382726,0,"[739521138, 609410324, 1036660548]",secondary,"['30', '50']","['Camí de les Filipines', 'Camí del Mar']",False,False,2411.6135629412693,,,"LINESTRING (2.0498923 41.2813723, 2.0496935 41.2816006, 2.0494494 41.2818809, 2.0493787 41.2819621, 2.0487252 41.2827126, 2.0482623 41.2832441, 2.0479392 41.2836373, 2.0476737 41.2839824, 2.0471887 41.2847342, 2.0468561 41.2853026, 2.0466854 41.2857302, 2.0466805 41.2857424, 2.0466147 41.2859072, 2.0462308 41.2869568, 2.0459338 41.2877689, 2.0459106 41.2878325, 2.0458422 41.2880194, 2.0453701 41.2892529, 2.0451287 41.2897446, 2.0449158 41.2901315, 2.0445601 41.2906838, 2.0440005 41.2915744, 2.04397 41.2916229, 2.0429561 41.293219, 2.0428751 41.2933373, 2.0428498 41.2933743, 2.042763 41.2935011, 2.042645 41.293614, 2.0424894 41.2937349, 2.0423017 41.2938236, 2.0421032 41.2938961, 2.0417599 41.2939606, 2.0413683 41.2940372, 2.0411269 41.2941097, 2.0409552 41.2941823, 2.0408157 41.2942629, 2.0407144 41.2943454, 2.0406226 41.2944161, 2.0398704 41.2951182, 2.0397741 41.2952134, 2.0396591 41.2953334, 2.0396084 41.2953931, 2.0395551 41.2954559, 2.0395385 41.295484, 2.0395148 41.295524, 2.0394907 41.2955647, 2.0394532 41.2956735, 2.0393979 41.2959473, 2.0393673 41.296, 2.039303 41.2961169, 2.0392332 41.2961935, 2.0391983 41.2962197, 2.0391367 41.296266, 2.0389629 41.2963426, 2.0388523 41.2963708, 2.0386431 41.296395, 2.0384232 41.2964151, 2.0381925 41.2964716, 2.037994 41.2965481, 2.0378331 41.2966489, 2.0377044 41.2967496, 2.0374495 41.2969848, 2.0373727 41.2970415, 2.0372805 41.2970982, 2.037206 41.2971362, 2.0371143 41.2971728, 2.0368085 41.2973179, 2.0366637 41.2974066, 2.0365242 41.2975355, 2.0357799 41.2983917, 2.0352843 41.2989618, 2.0351874 41.2990732)",2,,,,
5772379239,5772382711,0,609410336,secondary,,Camí del Mar,True,False,34.600859241389685,,,"LINESTRING (2.0498923 41.2813723, 2.049932 41.2812999, 2.0499502 41.2812525, 2.0499614 41.2812009, 2.0499656 41.2811472, 2.0499616 41.2810698)",,,,,
5772382696,5772382717,0,609410340,secondary,,Camí del Mar,True,False,28.292174389363044,,,"LINESTRING (2.0503638 41.2807031, 2.0504675 41.280671, 2.0505853 41.2806236, 2.0506573 41.2805796)",,,,,
5772382696,2221700312,0,1188682902,secondary,,,True,False,23.449238858015555,roundabout,,"LINESTRING (2.0503638 41.2807031, 2.0504779 41.2807299, 2.0505749 41.2807825, 2.0505991 41.2808078)",,,,,
5772382701,5772379239,0,609410333,secondary,,Camí del Mar,True,False,29.27156113940599,,,"LINESTRING (2.0501866 41.2812451, 2.0501086 41.2812557, 2.0500455 41.2812736, 2.0499867 41.281301, 2.0499362 41.2813326, 2.0498923 41.2813723)",,,,,
5772382701,5772382711,0,1188682901,secondary,,,True,False,28.03883023650296,roundabout,,"LINESTRING (2.0501866 41.2812451, 2.0500747 41.2811978, 2.0500078 41.2811396, 2.0499907 41.2811247, 2.0499616 41.2810698)",,,,,
5772382711,242926973,0,1186547996,secondary,,,True,False,33.39055293729581,roundabout,,"LINESTRING (2.0499616 41.2810698, 2.0499465 41.2810413, 2.0499431 41.2809966, 2.0499397 41.2809515, 2.049971 41.2808648, 2.0500372 41.28079)",,,,,
5772382717,2221700286,0,609410344,secondary,,Camí del Mar,False,True,4.545808869340221,,,"LINESTRING (2.0506573 41.2805796, 2.0506869 41.2805453)",,,,,
5772382717,2221700312,0,22650507,secondary,,Camí del Mar,True,False,26.12399600287766,,,"LINESTRING (2.0506573 41.2805796, 2.0506138 41.280675, 2.0505966 41.2807403, 2.0505991 41.2808078)",,,,,
5772382718,2221700286,0,"[609410344, 609410345, 22650506]",secondary,,Camí del Mar,False,False,231.50875681655802,,,"LINESTRING (2.0521947 41.2787988, 2.052167 41.2788317, 2.0518605 41.2791953, 2.0514285 41.2797078, 2.0506869 41.2805453)",,,,yes,
5772382718,2221700167,0,609410342,secondary,,Camí del Mar,True,False,30.20762239700984,,,"LINESTRING (2.0521947 41.2787988, 2.0522354 41.2787314, 2.0522508 41.2786639, 2.0522508 41.2786071, 2.0522426 41.278535)",,,,,
5772382726,5772382730,0,609410346,secondary,50,Camí del Mar,True,False,35.992994103990476,,,"LINESTRING (2.0351874 41.2990732, 2.0351301 41.2991668, 2.0351157 41.2991981, 2.0351033 41.2992283, 2.0350912 41.2993119, 2.0350875 41.2993837)",1,,,,
5772382726,5772379239,0,"[739521138, 1036660548, 609410324]",secondary,"['30', '50']","['Camí de les Filipines', 'Camí del Mar']",False,True,2411.6135629412693,,,"LINESTRING (2.0351874 41.2990732, 2.0352843 41.2989618, 2.0357799 41.2983917, 2.0365242 41.2975355, 2.0366637 41.2974066, 2.0368085 41.2973179, 2.0371143 41.2971728, 2.037206 41.2971362, 2.0372805 41.2970982, 2.0373727 41.2970415, 2.0374495 41.2969848, 2.0377044 41.2967496, 2.0378331 41.2966489, 2.037994 41.2965481, 2.0381925 41.2964716, 2.0384232 41.2964151, 2.0386431 41.296395, 2.0388523 41.2963708, 2.0389629 41.2963426, 2.0391367 41.296266, 2.0391983 41.2962197, 2.0392332 41.2961935, 2.039303 41.2961169, 2.0393673 41.296, 2.0393979 41.2959473, 2.0394532 41.2956735, 2.0394907 41.2955647, 2.0395148 41.295524, 2.0395385 41.295484, 2.0395551 41.2954559, 2.0396084 41.2953931, 2.0396591 41.2953334, 2.0397741 41.2952134, 2.0398704 41.2951182, 2.0406226 41.2944161, 2.0407144 41.2943454, 2.0408157 41.2942629, 2.0409552 41.2941823, 2.0411269 41.2941097, 2.0413683 41.2940372, 2.0417599 41.2939606, 2.0421032 41.2938961, 2.0423017 41.2938236, 2.0424894 41.2937349, 2.042645 41.293614, 2.042763 41.2935011, 2.0428498 41.2933743, 2.0428751 41.2933373, 2.0429561 41.293219, 2.04397 41.2916229, 2.0440005 41.2915744, 2.0445601 41.2906838, 2.0449158 41.2901315, 2.0451287 41.2897446, 2.0453701 41.2892529, 2.0458422 41.2880194, 2.0459106 41.2878325, 2.0459338 41.2877689, 2.0462308 41.2869568, 2.0466147 41.2859072, 2.0466805 41.2857424, 2.0466854 41.2857302, 2.0468561 41.2853026, 2.0471887 41.2847342, 2.0476737 41.2839824, 2.0479392 41.2836373, 2.0482623 41.2832441, 2.0487252 41.2827126, 2.0493787 41.2819621, 2.0494494 41.2818809, 2.0496935 41.2816006, 2.0498923 41.2813723)",2,,,,
5772382730,214923391,0,540512683,secondary,50,,True,False,3.3526365489015344,roundabout,B-204,"LINESTRING (2.0350875 41.2993837, 2.0350998 41.2994124)",2,,,,
6280547322,6289097043,0,93950930,residential,,Carrer de les Margarides,True,False,23.118474082180832,,,"LINESTRING (2.003747 41.3149329, 2.0035563 41.3150836)",,,,,
6280547322,6280547323,0,670674128,living_street,,Carrer del Narcís,False,False,49.77824540201302,,,"LINESTRING (2.003747 41.3149329, 2.0037134 41.3149102, 2.0033121 41.3146268)",,,,,
6280547323,6280547322,0,670674128,living_street,,Carrer del Narcís,False,True,49.77824540201302,,,"LINESTRING (2.0033121 41.3146268, 2.0037134 41.3149102, 2.003747 41.3149329)",,,,,
6289097043,1092263787,0,93950930,residential,,Carrer de les Margarides,True,False,29.29009385694207,,,"LINESTRING (2.0035563 41.3150836, 2.0033081 41.3152697)",,,,,
6315715531,6315715532,0,450024305,residential,,,True,False,3.180452539610232,roundabout,,"LINESTRING (2.0179405 41.3051986, 2.0179785 41.3051968)",,,,,
6315715532,4469422088,0,450024305,residential,,,True,False,9.638764875499357,roundabout,,"LINESTRING (2.0179785 41.3051968, 2.0180156 41.3052034, 2.0180486 41.3052178, 2.0180751 41.3052394)",,,,,
6315715532,8569349879,0,923125221,residential,,Carrer de Margarida Comas,True,False,187.74426543830856,,,"LINESTRING (2.0179785 41.3051968, 2.0181115 41.3050695, 2.0193665 41.3038688)",2,,,,
6315715548,2383446338,0,19803760,residential,,Carrer d'Hipàcia,True,False,167.03015467444368,,,"LINESTRING (2.0172136 41.3049007, 2.0169441 41.3046976, 2.0166652 41.3044531, 2.0159453 41.303742)",,,,,
6315715548,2383446359,0,"[19803872, 229799354, 674379918]",residential,,"['Passatge de les Feixes Roca', 'Camí de la Via', ""Carrer de l'Enginy""]",False,"[False, True]",472.7574526227303,,,"LINESTRING (2.0172136 41.3049007, 2.0165844 41.3053541, 2.0142192 41.3045354, 2.0140192 41.3044667, 2.0155311 41.3035254)",,,,,
6447291071,1094077933,0,94120358,residential,,Carrer d'Ernest Lluch,False,False,52.94191095646858,,,"LINESTRING (2.0088708 41.3129129, 2.0094847 41.3130315)",,,,,
6447291071,1091842257,0,94120358,residential,,Carrer d'Ernest Lluch,False,True,28.977870173915765,,,"LINESTRING (2.0088708 41.3129129, 2.0085305 41.3128621)",,,,,
6447291071,6447291072,0,687736979,residential,,Carrer de Juan Gris,False,False,49.19603760896273,,,"LINESTRING (2.0088708 41.3129129, 2.0087289 41.3133423)",,,,,
6447291072,6447291071,0,687736979,residential,,Carrer de Juan Gris,False,True,49.19603760896273,,,"LINESTRING (2.0087289 41.3133423, 2.0088708 41.3129129)",,,,,
6487401952,1280617520,0,691372262,unclassified,,Antiga Carretera de Viladecans,False,True,861.9564007526518,,,"LINESTRING (2.0490447 41.2943255, 2.048583 41.2953887, 2.0484533 41.2956873, 2.0483426 41.295942, 2.0481901 41.2962932, 2.0481684 41.2963429, 2.0466537 41.2998068, 2.0458522 41.3016968)",,,,,
7188556187,4457100237,0,448728203,unclassified,,,False,False,461.2255878014641,,,"LINESTRING (2.040657 41.3141091, 2.0400296 41.313891, 2.0391925 41.3135999, 2.0385207 41.3133752, 2.0381897 41.3132645, 2.0372265 41.3129424, 2.0359632 41.31252, 2.0355986 41.3124586)",,,,,
7271743316,1416545436,0,128123912,unclassified,,Camí de la Murtra,False,True,52.92897064559095,,,"LINESTRING (2.0430919 41.273544, 2.0433109 41.2734723, 2.0436726 41.273354)",,,no,,
7839120968,7839120969,0,840067440,residential,30,Carrer de Pere III,True,False,147.42181730571428,,,"LINESTRING (2.0269046 41.3152529, 2.0279379 41.3163278)",1,,,,
7839120968,7524556171,0,173593856,residential,,Carrer de Catalunya,True,False,54.004416757182554,,,"LINESTRING (2.0269046 41.3152529, 2.0274056 41.3149687, 2.0274206 41.3149602)",,,,,
7839120969,409128578,0,97733802,residential,40,Carretera del Prat,True,False,69.85737995488329,,,"LINESTRING (2.0279379 41.3163278, 2.0278891 41.3163565, 2.027335 41.3166705, 2.0272649 41.3167)",,,,,
8119286345,10207412148,0,1116009382,residential,30,,False,True,97.32340808983564,,,"LINESTRING (2.0235593 41.3219144, 2.0228372 41.3226014)",2,,,,
8119286345,10207412150,0,1334525288,living_street,20,,True,False,85.31115350198037,,,"LINESTRING (2.0235593 41.3219144, 2.0242631 41.3213583)",1,,,,
8426609760,1562259320,0,567558155,residential,40,,True,False,3.3312430713072905,roundabout,,"LINESTRING (2.0020076 41.3116472, 2.0019885 41.3116209)",,,,,
8569349879,3088105221,0,304278865,residential,,Carrer de Rita Levi,False,False,216.49466631889675,,,"LINESTRING (2.0193665 41.3038688, 2.0175041 41.3027767, 2.0173315 41.3026635)",,,,,
8569349879,8569349889,0,923125221,residential,,Carrer de Margarida Comas,True,False,114.7910134071875,,,"LINESTRING (2.0193665 41.3038688, 2.0200473 41.3032173, 2.0200981 41.3031676, 2.0201249 41.3031414, 2.020134 41.3031197, 2.0201369 41.303082, 2.0201242 41.3030351)",2,,,,
8569349889,3088102830,0,437518130,residential,,Carrer de Jocelyn Bell,True,False,196.82346789232648,,,"LINESTRING (2.0201242 41.3030351, 2.018459 41.3020352, 2.018255 41.3019649)",,,,,
8665045217,5401629314,0,97681573,residential,,Carrer de Girona,False,False,53.745827964379274,,,"LINESTRING (2.0131236 41.3165182, 2.013309 41.3166059, 2.0136642 41.3167804)",,,,,
8706350392,8706350395,0,939959573,unclassified,,,False,False,11.306432047182687,,,"LINESTRING (2.0008246 41.3212679, 2.000744 41.3211862)",,,,,
8706350395,8706350392,0,939959573,unclassified,,,False,True,11.306432047182687,,,"LINESTRING (2.000744 41.3211862, 2.0008246 41.3212679)",,,,,
8706350395,1145657870,0,"[101281602, 421674771]",residential,,"[""Carrer Flor d'Ametller"", 'Carrer del Trèvol']",True,False,231.00725759149054,,,"LINESTRING (2.000744 41.3211862, 2.0007655 41.3211609, 2.0007917 41.3211164, 2.0007931 41.3210612, 2.0007485 41.3209983, 2.0005839 41.320896, 2.0004877 41.3208412, 2.0004316 41.3208173, 2.0003342 41.3207921, 2.0002659 41.3207956, 2.000164 41.3208145, 2.0001077 41.3208358, 2.0000405 41.3208583, 1.9999712 41.3208632, 1.999915 41.3208609, 1.9998528 41.3208362, 1.9998113 41.3208032, 1.9997955 41.3207654, 1.9997811 41.3206835, 1.9997656 41.3205863, 1.9997419 41.3205206, 1.9996963 41.3204558, 1.9996378 41.3203975, 1.999518 41.3203152, 1.9993963 41.3202405, 1.9993338 41.3201537, 1.9993225 41.3200902, 1.9993305 41.3200266, 1.9994059 41.3198677)",,,,,
9450392714,6369784007,0,406908592,residential,,Carrer d'Hipàcia,False,True,307.27280368371856,,,"LINESTRING (2.0230762 41.3070886, 2.023198 41.3071305, 2.0233624 41.3071871, 2.024398 41.3075436, 2.0263555 41.3082174, 2.0264205 41.3082398)",,,,,
9450392714,4346548521,0,1316021486,residential,,Carrer d'Hipàcia,True,False,28.87111315075223,,,"LINESTRING (2.0230762 41.3070886, 2.0227826 41.3070009, 2.0227682 41.3069814)",,,,,
9959380164,2987193084,0,539667095,tertiary,30,,True,False,65.17715751292663,circular,C-245,"LINESTRING (2.0297328 41.3231033, 2.0296372 41.323123, 2.0294651 41.3231316, 2.0293717 41.3231173, 2.0293133 41.3231048, 2.0292415 41.3230847, 2.0291247 41.3230331, 2.0290144 41.3229675)",2,,,,
10093451976,1672512394,0,95720645,residential,,,True,False,13.705530429477424,roundabout,,"LINESTRING (2.0249579 41.3207441, 2.024949 41.3207469, 2.0249271 41.3207491, 2.0249053 41.3207468, 2.024885 41.3207402, 2.0248678 41.3207299, 2.0248549 41.3207164, 2.0248471 41.3207009, 2.0248452 41.3206844)",,,,,
10093451976,10093506076,0,97535996,residential,30,Carrer de Josep Vicenç Foix,True,False,82.0792700242687,,,"LINESTRING (2.0249579 41.3207441, 2.0249007 41.320793, 2.024381 41.3212585, 2.0243212 41.3213063)",1,,,,
10093451977,10093451976,0,95720645,residential,,,True,False,2.8840870204454605,roundabout,,"LINESTRING (2.0249867 41.3207302, 2.0249694 41.3207405, 2.0249579 41.3207441)",,,,,
10093451977,11423339058,0,426722918,living_street,20,Carrer del Pintor Fortuny,True,False,83.68235183812548,,,"LINESTRING (2.0249867 41.3207302, 2.0250201 41.3207541, 2.0255427 41.3211563, 2.0256854 41.3212696)",1,,,,
10093451978,10093451977,0,95720645,residential,,,True,False,5.0326867160101045,roundabout,,"LINESTRING (2.0250092 41.3206893, 2.0250076 41.3207014, 2.0249998 41.3207168, 2.0249867 41.3207302)",,,,,
10093506076,1129273459,0,1334525285,living_street,20,Carrer de Josep Vicenç Foix,True,False,12.042829640720534,,,"LINESTRING (2.0243212 41.3213063, 2.0242115 41.321236)",1,,,,
10095475579,1243851685,0,94252644,residential,,,True,False,9.695366756296822,roundabout,,"LINESTRING (2.0071377 41.3195877, 2.0071175 41.3195887, 2.0070681 41.3195789, 2.0070303 41.3195609)",,,,,
10098682764,1512110668,0,197048728,residential,,Carrer Pere Masallach,True,False,104.33500137782876,,,"LINESTRING (2.0170706 41.3162586, 2.0164206 41.3170599)",1,,,,
10098682764,1187402285,0,102825242,residential,,Carrer Balletbó,True,False,97.10681044453703,,,"LINESTRING (2.0170706 41.3162586, 2.0173917 41.3164598, 2.0179138 41.3168585)",,,,,
10098682767,1187722485,0,1103600165,residential,,Carrer Major,False,True,24.395352965942152,,,"LINESTRING (2.0189664 41.3149869, 2.018752 41.3148379)",,,,,
10098682767,1187729184,0,102852266,residential,,Carrer Major,True,False,100.13394490705905,,,"LINESTRING (2.0189664 41.3149869, 2.0191283 41.3150994, 2.0192265 41.3151919, 2.0192957 41.3153038, 2.019503 41.3156236, 2.0195072 41.3156524, 2.0194973 41.3156858, 2.0194482 41.3157503)",,,,,
10102978853,245936371,0,22875682,residential,,Carrer de Can Trias,True,False,123.89246313669078,,,"LINESTRING (2.0021402 41.3122354, 2.0032269 41.3129938)",,,,,
10102978858,8426609760,0,22875679,residential,,Carrer de Josep Pla,True,False,67.45067174007531,,,"LINESTRING (2.00187 41.3122288, 2.001905 41.3122067, 2.0019173 41.3121926, 2.0019291 41.3121708, 2.0019436 41.3121204, 2.0019453 41.3120993, 2.0019525 41.3120621, 2.0019603 41.3120239, 2.0020274 41.3117509, 2.002029 41.3117321, 2.0020252 41.31171, 2.0020198 41.3116879, 2.0020076 41.3116472)",,,,,
10102978858,10102978853,0,22875682,residential,,Carrer de Can Trias,True,False,23.398697658851283,,,"LINESTRING (2.00187 41.3122288, 2.0019695 41.3122097, 2.0020671 41.3122113, 2.0021402 41.3122354)",,,,,
10102980234,245936353,0,22875659,residential,,Plaça de la Ruda,True,False,9.016535416089463,roundabout,,"LINESTRING (2.0010822 41.3143461, 2.0010819 41.3143348, 2.0011016 41.3142914, 2.0011193 41.3142715)",,,,,
10106993225,1609998009,0,147855374,residential,40,Avinguda Mil·lenari,False,False,80.67725668582995,,,"LINESTRING (2.0120582 41.3122606, 2.0128052 41.3127206)",,,,,
10106993225,1177120098,0,147855374,residential,40,Avinguda Mil·lenari,False,True,95.97742396151251,,,"LINESTRING (2.0120582 41.3122606, 2.0114669 41.3118965, 2.0111695 41.3117134)",,,,,
10108109102,9959411369,0,58801803,residential,,Avinguda del Progrés,True,False,63.707164418717326,,,"LINESTRING (2.0306175 41.3219422, 2.0304618 41.3220225, 2.0303376 41.3221179, 2.0301397 41.3222663, 2.030106 41.3223144, 2.0300921 41.322346)",,,,,
