u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,junction,ref,geometry,lanes,width,bridge,access,service
2338293599,2338293592,0,224998246,service,20,,False,False,50.936310442700346,,,"LINESTRING (2.0102512 41.3105896, 2.009804 41.310741, 2.0097136 41.3107995)",,,,,parking_aisle
2338293600,2338293594,0,224998243,service,20,,False,True,44.341031231593846,,,"LINESTRING (2.0113568 41.3103523, 2.0118675 41.3102434)",,,,,parking_aisle
2338293601,2338293593,0,224998248,service,20,,False,False,56.22075001894925,,,"LINESTRING (2.0105796 41.3107047, 2.0100337 41.3110005)",,,,,parking_aisle
2338293602,2338293589,0,224998242,service,20,,False,False,51.327484745573045,,,"LINESTRING (2.0107356 41.3108539, 2.0102498 41.3111366)",,,,,parking_aisle
2338293603,2338293604,0,224998250,service,20,,False,False,45.9361209571117,,,"LINESTRING (2.0118884 41.3104428, 2.0113609 41.3105597)",,,,,parking_aisle
2338293604,2338293603,0,224998250,service,20,,False,True,45.9361209571117,,,"LINESTRING (2.0113609 41.3105597, 2.0118884 41.3104428)",,,,,parking_aisle
2338293605,2338293588,0,224998251,service,20,,False,False,38.56211054124901,,,"LINESTRING (2.010918 41.310602, 2.0113598 41.3105013)",,,,,parking_aisle
2908872132,5772382680,0,739521138,secondary,30,Camí del Mar,False,False,282.68296601500924,,,"LINESTRING (2.0395385 41.295484, 2.0395148 41.295524, 2.0394907 41.2955647, 2.0394532 41.2956735, 2.0393979 41.2959473, 2.0393673 41.296, 2.039303 41.2961169, 2.0392332 41.2961935, 2.0391983 41.2962197, 2.0391367 41.296266, 2.0389629 41.2963426, 2.0388523 41.2963708, 2.0386431 41.296395, 2.0384232 41.2964151, 2.0381925 41.2964716, 2.037994 41.2965481, 2.0378331 41.2966489, 2.0377044 41.2967496, 2.0374495 41.2969848, 2.0373727 41.2970415, 2.0372805 41.2970982)",,,,,
2987193088,2987193095,0,"[295047601, 1298100505]",tertiary,30,,True,False,116.84912829744735,circular,C-245,"LINESTRING (2.0292405 41.322285, 2.029427 41.322258, 2.0296651 41.3222619, 2.0298384 41.3223275, 2.0299764 41.3224301, 2.0300579 41.3225643, 2.030078 41.322713, 2.0300428 41.3228513)",2,,,,
2987193095,9959411370,0,58801801,residential,30,Carretera de Santa Creu de Calafell,True,False,20.91979099739372,,,"LINESTRING (2.0300428 41.3228513, 2.030099 41.3229701, 2.0301552 41.3230156)",2,,,,
2987193095,2987196295,0,539861452,tertiary,30,,True,False,22.497597742252296,circular,C-245,"LINESTRING (2.0300428 41.3228513, 2.0300086 41.322947, 2.029982 41.3229779, 2.02992 41.3230253)",2,,,,
2987196295,9959411368,0,295047829,tertiary,30,Carretera de Santa Creu de Calafell,False,False,14.300290606523031,,C-245,"LINESTRING (2.02992 41.3230253, 2.030038 41.3231185)",4,12,,,
2987196295,9959380164,0,539667095,tertiary,30,,True,False,17.94526852926717,circular,C-245,"LINESTRING (2.02992 41.3230253, 2.0298298 41.3230709, 2.0297328 41.3231033)",2,,,,
2987198243,9959411363,0,295047828,service,30,Carretera de Barcelona,False,True,15.14517880146575,,C-245,"LINESTRING (2.0290485 41.322392, 2.0289258 41.3222917)",2,8,,no,
2987198243,2987193088,0,539861453,tertiary,30,,True,False,20.10853407401448,circular,C-245,"LINESTRING (2.0290485 41.322392, 2.0291089 41.3223455, 2.0292405 41.322285)",2,,,,
4223738578,11382810677,0,422633438,residential,30,Carrer Migdia,False,False,11.961418462294711,,,"LINESTRING (2.0206065 41.3151047, 2.0207018 41.315185)",,,,,
4223738578,11382810675,0,1227486574,residential,30,Carretera de la Vila,True,False,69.79060114800812,,B-204,"LINESTRING (2.0206065 41.3151047, 2.020978 41.3146414, 2.0210861 41.3146107)",,,,,
4223738581,11382810677,0,422633438,residential,30,Carrer Migdia,False,True,16.316290066002853,,,"LINESTRING (2.0208317 41.3152946, 2.020729 41.315208, 2.0207018 41.315185)",,,,,
4584610470,4620449099,0,236387360,residential,30,Avinguda de Rosa Luxemburg,True,False,178.45201993959532,,,"LINESTRING (2.0038131 41.310467, 2.0038409 41.3104875, 2.0053412 41.3115412, 2.0053699 41.3115659)",,,,,
5345098826,4087692906,0,95277286,residential,30,Carrer del Canonge Doctor Auguet,True,False,608.7524116472474,,,"LINESTRING (2.0139168 41.3214777, 2.0134898 41.3212103, 2.0124821 41.3205546, 2.0120692 41.3202869, 2.0109926 41.3195815, 2.0105713 41.319315, 2.0095969 41.3186876, 2.0087936 41.3181619, 2.0083934 41.3179053)",,,,,
5346954184,9493716910,0,102848199,residential,30,Avinguda del Molí,False,False,7.699251072989197,,,"LINESTRING (2.0157922 41.3223838, 2.015744 41.3223632, 2.0157125 41.322349)",,,,,
5346954184,1119093874,0,204331653,tertiary,30,Carretera de Sant Climent,False,False,365.42213449170043,,BV-2003,"LINESTRING (2.0157922 41.3223838, 2.0157103 41.3224695, 2.0156855 41.3224914, 2.0156467 41.3225298, 2.0156181 41.3225578, 2.0154873 41.3226871, 2.0153736 41.3227959, 2.0152644 41.3228939, 2.0151888 41.3229688, 2.0151202 41.3230355, 2.0146627 41.3234803, 2.0145726 41.3235679, 2.0144874 41.3236469, 2.0143602 41.3237647, 2.0139044 41.3242076, 2.0138226 41.3242863, 2.0137368 41.3243669, 2.0135707 41.3245253, 2.0134482 41.3246383, 2.0132286 41.324842, 2.0131593 41.3249101, 2.0131373 41.3249314, 2.0130957 41.3249716)",2,,,,
5346954184,607644091,0,204331656,tertiary,30,Carretera de Sant Climent,True,False,117.1745248056276,,BV-2003,"LINESTRING (2.0157922 41.3223838, 2.0158396 41.322332, 2.0158641 41.3223064, 2.0158941 41.3222786, 2.0159997 41.3221794, 2.0161382 41.3220361, 2.0162243 41.3219553, 2.0163589 41.3218333, 2.0164844 41.3217133, 2.0166448 41.3215474)",2,,,,
5346954184,8346947728,0,"[208418465, 208418469, 102841119]",tertiary,30,Avinguda dels Jocs Olímpics,False,True,51.70042465100114,,,"LINESTRING (2.0157922 41.3223838, 2.0159127 41.3224435, 2.0159293 41.3224515, 2.0159562 41.3224651, 2.0162892 41.3226352, 2.0163058 41.3226434)",,,yes,,
5401631423,1134264310,0,95277283,residential,30,Carrer de la Mare de Déu de Sales,True,False,662.050927508175,,,"LINESTRING (2.0121349 41.3164014, 2.0128023 41.316892, 2.0128433 41.3169213, 2.0132721 41.3172336, 2.0138104 41.3176057, 2.014556 41.3181354, 2.0150076 41.3184549, 2.015195 41.3185918, 2.0156575 41.3189191, 2.0159956 41.3191457, 2.0163987 41.3194481, 2.0169097 41.319804, 2.0171741 41.3199836, 2.0173932 41.3201352, 2.0176364 41.3203096, 2.0177023 41.3203569, 2.0177795 41.3204189, 2.0178819 41.3205011)",,,,,
5772382680,2908872132,0,739521138,secondary,30,Camí del Mar,False,True,282.6829660150093,,,"LINESTRING (2.0372805 41.2970982, 2.0373727 41.2970415, 2.0374495 41.2969848, 2.0377044 41.2967496, 2.0378331 41.2966489, 2.037994 41.2965481, 2.0381925 41.2964716, 2.0384232 41.2964151, 2.0386431 41.296395, 2.0388523 41.2963708, 2.0389629 41.2963426, 2.0391367 41.296266, 2.0391983 41.2962197, 2.0392332 41.2961935, 2.039303 41.2961169, 2.0393673 41.296, 2.0393979 41.2959473, 2.0394532 41.2956735, 2.0394907 41.2955647, 2.0395148 41.295524, 2.0395385 41.295484)",,,,,
5794380682,1403500805,0,126641591,service,30,,False,True,204.50973811060751,,,"LINESTRING (2.0454264 41.2735823, 2.0455366 41.2736548, 2.0457272 41.2737426, 2.046068 41.2738605, 2.0471651 41.274135, 2.0474838 41.2742147, 2.0476763 41.2742774)",,,,,parking_aisle
7179581594,7179581596,0,769116332,track,30,,False,False,103.89447494272069,,,"LINESTRING (2.0287396 41.306396, 2.0292998 41.3057528, 2.0293537 41.3056909, 2.0293174 41.3056033)",,,,,
7179581596,7179581594,0,769116332,track,30,,False,True,103.8944749427207,,,"LINESTRING (2.0293174 41.3056033, 2.0293537 41.3056909, 2.0292998 41.3057528, 2.0287396 41.306396)",,,,,
7788152921,475575577,0,39672119,residential,30,Carrer de l'Estel Polar,False,True,26.99749378989843,,,"LINESTRING (2.0557437 41.2967355, 2.0554488 41.2966362)",,,,,
7839120968,7839120969,0,840067440,residential,30,Carrer de Pere III,True,False,147.42181730571428,,,"LINESTRING (2.0269046 41.3152529, 2.0279379 41.3163278)",1,,,,
8119286345,10207412148,0,1116009382,residential,30,,False,True,97.32340808983564,,,"LINESTRING (2.0235593 41.3219144, 2.0228372 41.3226014)",2,,,,
8119286345,10207412150,0,1334525288,living_street,20,,True,False,85.31115350198037,,,"LINESTRING (2.0235593 41.3219144, 2.0242631 41.3213583)",1,,,,
8664908619,1910641819,0,26374097,residential,30,Avinguda de la Riera de Sant Llorenç,True,False,77.34762900598918,,,"LINESTRING (2.0009134 41.3115864, 2.0008564 41.3115942, 2.0002839 41.3116648, 1.9999989 41.3116958)",1,,,,
9959380164,10185494293,0,"[1298100506, 539667095]",tertiary,30,,True,False,118.16078588832346,circular,C-245,"LINESTRING (2.0297328 41.3231033, 2.0296372 41.323123, 2.0294651 41.3231316, 2.0293717 41.3231173, 2.0293133 41.3231048, 2.0292415 41.3230847, 2.0291247 41.3230331, 2.0290144 41.3229675, 2.0289616 41.3228884, 2.0289303 41.3228255, 2.0289167 41.3227957, 2.0289095 41.3227001, 2.0289244 41.3226073, 2.0289559 41.32251)",2,,,,
10093451976,10093506076,0,97535996,residential,30,Carrer de Josep Vicenç Foix,True,False,82.0792700242687,,,"LINESTRING (2.0249579 41.3207441, 2.0249007 41.320793, 2.024381 41.3212585, 2.0243212 41.3213063)",1,,,,
10093451977,11423339058,0,426722918,living_street,20,Carrer del Pintor Fortuny,True,False,83.68235183812548,,,"LINESTRING (2.0249867 41.3207302, 2.0250201 41.3207541, 2.0255427 41.3211563, 2.0256854 41.3212696)",1,,,,
10093506076,1129273459,0,1334525285,living_street,20,Carrer de Josep Vicenç Foix,True,False,12.042829640720534,,,"LINESTRING (2.0243212 41.3213063, 2.0242115 41.321236)",1,,,,
10185494293,10185494301,0,1113303609,tertiary,30,Carretera de Barcelona,True,False,17.783638599540378,,C-245,"LINESTRING (2.0289559 41.32251, 2.0288511 41.3224305, 2.0288084 41.3223947)",2,,,,
10185494293,2987198243,0,1298100506,tertiary,30,,True,False,15.264392891053692,circular,C-245,"LINESTRING (2.0289559 41.32251, 2.0289962 41.3224496, 2.0290485 41.322392)",2,,,,
10185494294,11275900885,0,1216917020,residential,30,Carretera de Barcelona,True,False,10.738286605573055,,,"LINESTRING (2.0280476 41.321855, 2.0279559 41.3217873)",,,,,
10185494294,10185494295,0,1216917021,tertiary,30,Carretera de Barcelona,True,False,32.65233102546284,,C-245,"LINESTRING (2.0280476 41.321855, 2.0279423 41.3215722)",,,,,
10185494295,9959411363,0,295047828,service,30,Carretera de Barcelona,False,False,114.6683068301986,,C-245,"LINESTRING (2.0279423 41.3215722, 2.0283474 41.3218753, 2.0283976 41.3219129, 2.0284476 41.3219503, 2.0285028 41.3219875, 2.0286167 41.3220705, 2.0287601 41.3221731, 2.0288513 41.3222384, 2.028885 41.3222625, 2.0289258 41.3222917)",2,8,,no,
10185494295,9959411364,0,"[1116005596, 1195588783]",tertiary,30,Carretera de Barcelona,True,False,121.29482165205285,,C-245,"LINESTRING (2.0279423 41.3215722, 2.0282969 41.3216265, 2.0284095 41.3217119, 2.0284849 41.3217678, 2.0285597 41.321824, 2.0286284 41.3218757, 2.0289688 41.3221314, 2.0290152 41.322166, 2.029071 41.3222033)",,,,,
10185494295,9959453009,0,"[1086991032, 1116005597]",tertiary,30,Carretera de Barcelona,False,True,109.71153954974918,,C-245,"LINESTRING (2.0279423 41.3215722, 2.0276269 41.3213363, 2.0275687 41.3212886, 2.0275456 41.3212728, 2.0274873 41.3212295, 2.0272971 41.3210883, 2.0271194 41.320951, 2.0270467 41.3208938, 2.0270186 41.3208708)",4,12,,,
10207374193,10207412147,0,"[1334525283, 1228665846]",residential,30,,False,False,241.58499062255825,,,"LINESTRING (2.0215788 41.3255886, 2.0216054 41.325415, 2.0217222 41.324893, 2.021918 41.324264, 2.022153 41.3237036, 2.0222458 41.3234791)",2,,,,
10207412147,10207412148,0,1116009382,residential,30,,False,False,109.37991823182858,,,"LINESTRING (2.0222458 41.3234791, 2.0228372 41.3226014)",2,,,,
10207412147,10207374193,0,"[1334525283, 1228665846]",residential,30,,False,True,241.58499062255825,,,"LINESTRING (2.0222458 41.3234791, 2.022153 41.3237036, 2.021918 41.324264, 2.0217222 41.324893, 2.0216054 41.325415, 2.0215788 41.3255886)",2,,,,
10207412147,12346156720,0,1334525284,residential,30,,False,True,165.62828963853295,,,"LINESTRING (2.0222458 41.3234791, 2.0233374 41.3236378, 2.024119 41.3236888, 2.024206 41.3236882)",2,,,,
10207412148,8119286345,0,1116009382,residential,30,,False,False,97.32340808983564,,,"LINESTRING (2.0228372 41.3226014, 2.0235593 41.3219144)",2,,,,
10207412148,10207412147,0,1116009382,residential,30,,False,True,109.37991823182858,,,"LINESTRING (2.0228372 41.3226014, 2.0222458 41.3234791)",2,,,,
10207412150,11423339059,0,1116009383,living_street,20,,True,False,78.6427670474294,,,"LINESTRING (2.0242631 41.3213583, 2.0249391 41.3218507)",1,,,,
10207412150,10093506076,0,1334525288,living_street,20,,True,False,7.548123813954211,,,"LINESTRING (2.0242631 41.3213583, 2.0243212 41.3213063)",1,,,,
10207412153,12346156720,0,1334525276,living_street,20,,False,False,90.76765763584656,,,"LINESTRING (2.0240836 41.3244993, 2.024206 41.3236882)",,,,,
10207412154,10207412148,0,1116009388,living_street,20,,True,False,134.47425189871083,,,"LINESTRING (2.0242922 41.3231196, 2.0228372 41.3226014)",,,,,
10207412154,12346156720,0,1116009385,living_street,20,,True,False,63.6339842889076,,,"LINESTRING (2.0242922 41.3231196, 2.0242559 41.3233575, 2.024206 41.3236882)",,,,,
10207412156,11382809939,0,"[1227497170, 1216917020]","['living_street', 'residential']","['30', '20']",Carretera de Barcelona,True,False,112.56227507675455,,,"LINESTRING (2.0276702 41.3215765, 2.0273436 41.3213356, 2.0269999 41.3210675, 2.0269521 41.3211018, 2.0268945 41.3211449, 2.0267194 41.3212759)",1,,,,
10207412159,10207412160,0,1116009387,living_street,20,,True,False,82.08832827471502,,,"LINESTRING (2.0282149 41.3221018, 2.0275287 41.3226304)",,,,no,
10207412159,11382809944,0,1227497175,living_street,,,False,True,4.86689138698638,,,"LINESTRING (2.0282149 41.3221018, 2.0282567 41.3220713)",,,,,
10207412160,11382926122,0,1227497174,living_street,20,,True,False,58.90539354001588,,,"LINESTRING (2.0275287 41.3226304, 2.0279 41.3229373, 2.02796 41.3230432)",,,,no,
10207683471,10185494302,0,1086986060,residential,30,,True,False,10.498797488936763,,,"LINESTRING (2.029974 41.3232777, 2.0299441 41.3232563, 2.0298845 41.3232114)",,,,,
10207683472,9959411368,0,295047829,tertiary,30,Carretera de Santa Creu de Calafell,False,True,9.203689020951854,,C-245,"LINESTRING (2.0301175 41.3231758, 2.0300871 41.3231527, 2.030038 41.3231185)",4,12,,,
10840344509,11382926114,0,1227497172,living_street,20,,True,False,8.17677637127172,,,"LINESTRING (2.0257291 41.3235355, 2.0256596 41.3234837)",,,,no,
11382809939,11382809942,0,1227497171,living_street,20,,True,False,60.70957525531396,,,"LINESTRING (2.0267194 41.3212759, 2.026205 41.3216617)",,,,no,
11382809939,2143335976,0,204331645,living_street,,Passatge de Xaloc,False,False,151.63873102297532,,,"LINESTRING (2.0267194 41.3212759, 2.0265651 41.3212102, 2.0259983 41.3207991, 2.0253966 41.3203477)",,,,private,
11382809941,11382926120,0,"[1227497169, 1116009383]",living_street,20,,True,False,173.608879599987,,,"LINESTRING (2.0254326 41.32224, 2.026132 41.3227533, 2.0267862 41.3232417, 2.0268351 41.3233707)",1,,,,
11382809941,10207412154,0,1116009385,living_street,20,,True,False,136.51324868719158,,,"LINESTRING (2.0254326 41.32224, 2.0250638 41.3225284, 2.0242922 41.3231196)",,,,,
11382809942,12346156730,0,1116009373,living_street,20,,True,False,80.82137039971752,,,"LINESTRING (2.026205 41.3216617, 2.0268981 41.322169)",1,,,,
11382809942,11382809941,0,1116009385,living_street,20,,True,False,91.07990158893875,,,"LINESTRING (2.026205 41.3216617, 2.0254326 41.32224)",,,,,
11382809945,11382809944,0,1227497175,living_street,,,False,False,5.491979734900911,,,"LINESTRING (2.0283035 41.3220366, 2.0282567 41.3220713)",,,,,
11382809945,10185494294,0,1113303609,tertiary,30,Carretera de Barcelona,True,False,29.401202642863225,,C-245,"LINESTRING (2.0283035 41.3220366, 2.0282155 41.3219741, 2.0280476 41.321855)",2,,,,
11382810675,1672512245,0,154766484,residential,30,Carretera de la Vila,False,False,225.81158854310428,,B-204,"LINESTRING (2.0210861 41.3146107, 2.0211578 41.3144968, 2.0212085 41.3144039, 2.0212099 41.314402, 2.0224141 41.3128432)",,,,,
11382810675,11382810677,0,1227486573,residential,30,Carretera de la Vila,True,False,73.16456783681535,,B-204,"LINESTRING (2.0210861 41.3146107, 2.0211008 41.3146845, 2.0207018 41.315185)",,,,,
11382810677,4223738578,0,422633438,residential,30,Carrer Migdia,False,True,11.961418462294711,,,"LINESTRING (2.0207018 41.315185, 2.0206065 41.3151047)",,,,,
11382810677,4223738581,0,422633438,residential,30,Carrer Migdia,False,False,16.316290066002853,,,"LINESTRING (2.0207018 41.315185, 2.020729 41.315208, 2.0208317 41.3152946)",,,,,
11423339058,11423339059,0,1231742958,living_street,20,,True,False,89.773655244756,,,"LINESTRING (2.0256854 41.3212696, 2.0249391 41.3218507)",1,,,,
11423339058,11382809942,0,"[1334525280, 426722918]",living_street,20,Carrer del Pintor Fortuny,True,False,61.54479906847313,,,"LINESTRING (2.0256854 41.3212696, 2.0258302 41.3213676, 2.026205 41.3216617)",1,,,,
11423339059,11382809941,0,1116009383,living_street,20,,True,False,59.76839385633895,,,"LINESTRING (2.0249391 41.3218507, 2.0254326 41.32224)",1,,,,
12346156720,11382809943,0,1334525275,residential,30,,False,True,98.12117709723906,,,"LINESTRING (2.024206 41.3236882, 2.025381 41.3236922)",2,,,,
12346156720,10207412153,0,1334525276,living_street,20,,False,True,90.76765763584656,,,"LINESTRING (2.024206 41.3236882, 2.0240836 41.3244993)",,,,,
12346156720,10207412147,0,1334525284,residential,30,,False,False,165.62828963853292,,,"LINESTRING (2.024206 41.3236882, 2.024119 41.3236888, 2.0233374 41.3236378, 2.0222458 41.3234791)",2,,,,
12346156730,10207412156,0,1334525281,living_street,20,,True,False,92.18399471996365,,,"LINESTRING (2.0268981 41.322169, 2.0276702 41.3215765)",,,,,
12346156730,10207412160,0,1334525282,living_street,20,,True,False,73.5210725143151,,,"LINESTRING (2.0268981 41.322169, 2.0275287 41.3226304)",,,,,
245936393,245936514,0,22875676,living_street,,Carrer de Rafael Campalans,True,False,198.9254626983512,,,"LINESTRING (2.0002066 41.3127781, 2.0019308 41.3140123)",,,,destination,
245936399,245936456,0,22875672,living_street,,Carrer de Maria Aurèlia Capmany,True,False,226.58139182529433,,,"LINESTRING (1.9983587 41.3131525, 2.0003322 41.3145507)",,,,destination,
1092263639,6280547322,0,"[670674128, 670674190]",living_street,,Carrer del Narcís,False,True,65.99635970788856,,,"LINESTRING (2.0031684 41.3145287, 2.0033121 41.3146268, 2.0037134 41.3149102, 2.003747 41.3149329)",,,,,
1116354100,9688831085,0,224964017,living_street,,Carrer de Santiago Rusiñol,True,False,14.14508114430835,,,"LINESTRING (2.0140352 41.3094853, 2.0141673 41.3094057)",,,,,
1124937218,4358780494,0,1316074756,living_street,,Carrer del Canigó,False,True,69.76775322661307,,,"LINESTRING (2.0121198 41.324486, 2.0115973 41.3249756)",,,,,
2143335919,2187122053,0,204331644,living_street,,Passatge de Ponent,False,True,78.97940588833444,,,"LINESTRING (2.0224239 41.3188894, 2.0223983 41.3189028, 2.0220011 41.3191998, 2.0218089 41.3193582, 2.0217626 41.3193963)",,,,private,
2143335949,2143335962,0,204331663,living_street,,Passatge de Llevant,False,True,155.08522173192722,,,"LINESTRING (2.0231338 41.3200461, 2.023233 41.32012, 2.0238273 41.3205627, 2.0244524 41.3210282)",,,,,
2143335961,2143335927,0,204331664,living_street,,Carrer d'Ausiàs Marc,False,True,78.26446735279829,,,"LINESTRING (2.0227766 41.3191474, 2.0227251 41.3191887, 2.0221997 41.3196075, 2.0221341 41.3196598)",,,,private,
2143335962,2143335949,0,204331663,living_street,,Passatge de Llevant,False,False,155.08522173192722,,,"LINESTRING (2.0244524 41.3210282, 2.0238273 41.3205627, 2.023233 41.32012, 2.0231338 41.3200461)",,,,,
2143335969,2143335923,0,204331660,living_street,,Passatge del Garbí,False,True,78.66512813680365,,,"LINESTRING (2.0231514 41.3194427, 2.0231178 41.3194709, 2.0225934 41.3198549, 2.0224791 41.3199381)",,,,private,
4358780494,1124937218,0,1316074756,living_street,,Carrer del Canigó,False,False,69.76775322661307,,,"LINESTRING (2.0115973 41.3249756, 2.0121198 41.324486)",,,,,
6280547322,1092263639,0,"[670674128, 670674190]",living_street,,Carrer del Narcís,False,False,65.99635970788856,,,"LINESTRING (2.003747 41.3149329, 2.0037134 41.3149102, 2.0033121 41.3146268, 2.0031684 41.3145287)",,,,,
